CompetenciaIndices,SalarioMinimo,SMReferencia,TetoContribuicao,TetoBeneficio,DataBase,FatorIntegral,FatorProporcional,MultiplicadorMoeda,AjusteMoeda,IndiceAtualizacao,IndiceAcumulado,IndiceRes134,IndiceRes134Acumulado,IndiceSalarios,IndiceSCAcumulado,IPCA,IPCAE,IndiceCondenatorias,IndiceCondenatoriasAcumulado,Selic,Juros
10/1973,"312,00",-,"6.240,00","6.240,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0068062155","1,35380407656766","1,0068062155","0,7180217835","1,0068062155","1.054.212,9460819500",-,-,"1,0068062155","0,0009594848","0,00%","1,0000%"
11/1973,"312,00",-,"6.240,00","6.240,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0085459184","1,34465208472351","1,0085459184","0,7131678097","1,0085459184","1.047.086,2514209300",-,-,"1,0085459184","0,0009529985","0,00%","1,0000%"
12/1973,"312,00",-,"6.240,00","6.240,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0196028835","1,33325816924653","1,0196028835","0,7071247791","1,0196028835","1.038.213,7613684200",-,-,"1,0196028835","0,0009449233","0,00%","1,0000%"
01/1974,"312,00",-,"6.240,00","6.240,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0105432895","1,30762494966911","1,0105432895","0,6935295991","1,0105432895","1.018.253,0651377000",-,-,"1,0105432895","0,0009267562","0,00%","1,0000%"
02/1974,"312,00",-,"6.240,00","6.240,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0149748374","1,29398212154564","1,0149748374","0,6862938049","1,0149748374","1.007.629,3373192700",-,-,"1,0149748374","0,0009170871","0,00%","1,0000%"
03/1974,"312,00",-,"6.240,00","6.240,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0125770952","1,27489083858173","1,0125770952","0,6761682946","1,0125770952","992.762,8747297290",-,-,"1,0125770952","0,0009035565","0,00%","1,0000%"
04/1974,"312,00",-,"6.240,00","6.240,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0163621163","1,25905557676249","1,0163621163","0,6677696917","1,0163621163","980.431,8895425920",-,-,"1,0163621163","0,0008923335","0,00%","1,0000%"
05/1974,"376,80",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0212690952","1,23878640942800","1,0212690952","0,6570194628","1,0212690952","964.648,2034242190",-,-,"1,0212690952","0,0008779681","0,00%","1,0000%"
06/1974,"376,80",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0332527902","1,21298726777498","1,0332527902","0,6433362822","1,0332527902","944.558,3029732040",-,-,"1,0332527902","0,0008596834","0,00%","1,0000%"
07/1974,"376,80",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0439866370","1,17395014969180","1,0439866370","0,6226320299","1,0439866370","914.159,9344254040",-,-,"1,0439866370","0,0008320165","0,00%","1,0000%"
08/1974,"376,80",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0476800000","1,12448771671812","1,0476800000","0,5963984670","1,0476800000","875.643,3291882810",-,-,"1,0476800000","0,0007969609","0,00%","1,0000%"
09/1974,"376,80",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0374669110","1,07331219143070","1,0374669110","0,5692563254","1,0374669110","835.792,7317389650",-,-,"1,0374669110","0,0007606912","0,00%","1,0000%"
10/1974,"376,80",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0215897939","1,03455076979709","1,0215897939","0,5486982952","1,0215897939","805.609,0491795990",-,-,"1,0215897939","0,0007332197","0,00%","1,0000%"
11/1974,"376,80",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0125840538","1,01268706476775","1,0125840538","0,5371023658","1,0125840538","788.583,6898309440",-,-,"1,0125840538","0,0007177242","0,00%","1,0000%"
12/1974,"415,20",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0128071340","1,00010173078762","1,0128071340","0,5304274384","1,0128071340","778.783,4371634670",-,-,"1,0128071340","0,0007088045","0,00%","1,0000%"
01/1975,"415,20",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0151742226","0,98745525892023","1,0151742226","0,5237200851","1,0151742226","768.935,5761652420",-,-,"1,0151742226","0,0006998416","0,00%","1,0000%"
02/1975,"415,20",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0166082303","0,97269536300354","1,0166082303","0,5158918277","1,0166082303","757.441,9829433590",-,-,"1,0166082303","0,0006893807","0,00%","1,0000%"
03/1975,"415,20",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0187874387","0,95680453296717","1,0187874387","0,5074637528","1,0187874387","745.067,7265511100",-,-,"1,0187874387","0,0006781184","0,00%","1,0000%"
04/1975,"415,20",-,"7.536,00","7.536,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0199554566","0,93916011975344","1,0199554566","0,4981056239","1,0199554566","731.327,9475403240",-,-,"1,0199554566","0,0006656132","0,00%","1,0000%"
05/1975,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0230587824","0,92078542617105","1,0230587824","0,4883601737","1,0230587824","717.019,4961254380",-,-,"1,0230587824","0,0006525905","0,00%","1,0000%"
06/1975,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0182702980","0,90003178897228","1,0182702980","0,4773529948","1,0182702980","700.858,5512797840",-,-,"1,0182702980","0,0006378817","0,00%","1,0000%"
07/1975,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0171040496","0,88388298350233","1,0171040496","0,4687880966","1,0171040496","688.283,4083290120",-,-,"1,0171040496","0,0006264365","0,00%","1,0000%"
08/1975,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0155799192","0,86901923536661","1,0155799192","0,4609047587","1,0155799192","676.708,9449460180",-,-,"1,0155799192","0,0006159021","0,00%","1,0000%"
09/1975,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0202922078","0,85568769027860","1,0202922078","0,4538340607","1,0202922078","666.327,6145405950",-,-,"1,0202922078","0,0006064536","0,00%","1,0000%"
10/1975,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0217183771","0,83866923979573","1,0217183771","0,4448079259","1,0217183771","653.075,2753492550",-,-,"1,0217183771","0,0005943921","0,00%","1,0000%"
11/1975,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0194658569","0,82084188618176","1,0194658569","0,4353527703","1,0194658569","639.193,0398769840",-,-,"1,0194658569","0,0005817573","0,00%","1,0000%"
12/1975,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0184067823","0,80516858964579","1,0184067823","0,4270400694","1,0184067823","626.988,1777392600",-,-,"1,0184067823","0,0005706491","0,00%","1,0000%"
01/1976,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0191990400","0,79061589502267","1,0191990400","0,4193217060","1,0191990400","615.655,9330388560",-,-,"1,0191990400","0,0005603351","0,00%","1,0000%"
02/1976,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0223693893","0,77572276263667","1,0223693893","0,4114227835","1,0223693893","604.058,5880161980",-,-,"1,0223693893","0,0005497799","0,00%","1,0000%"
03/1976,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0237512595","0,75874998878885","1,0237512595","0,4024208744","1,0237512595","590.841,8174132810",-,-,"1,0237512595","0,0005377507","0,00%","1,0000%"
04/1976,"532,80",-,"10.020,00","10.400,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0252390326","0,74114681835154","1,0252390326","0,3930846195","1,0252390326","577.134,1543264990",-,-,"1,0252390326","0,0005252748","0,00%","1,0000%"
05/1976,"768,00",-,"12.766,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0297606802","0,72290148420986","1,0297606802","0,3834077781","1,0297606802","562.926,4356538520",-,-,"1,0297606802","0,0005123437","0,00%","1,0000%"
06/1976,"768,00",-,"14.872,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0294999001","0,70200921250798","1,0294999001","0,3723270712","1,0294999001","546.657,5355357350",-,-,"1,0294999001","0,0004975367","0,00%","1,0000%"
07/1976,"768,00",-,"14.872,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0255498060","0,68189342459459","1,0255498060","0,3616581907","1,0255498060","530.993,2866196710",-,-,"1,0255498060","0,0004832800","0,00%","1,0000%"
08/1976,"768,00",-,"14.872,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0278776411","0,66490522511714","1,0278776411","0,3526481002","1,0278776411","517.764,5040138830",-,-,"1,0278776411","0,0004712399","0,00%","1,0000%"
09/1976,"768,00",-,"14.872,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0328894889","0,64687196074323","1,0328894889","0,3430837349","1,0328894889","503.721,9249641110",-,-,"1,0328894889","0,0004584591","0,00%","1,0000%"
10/1976,"768,00",-,"14.872,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0360601200","0,62627412488756","1,0360601200","0,3321591890","1,0360601200","487.682,3032816560",-,-,"1,0360601200","0,0004438608","0,00%","1,0000%"
11/1976,"768,00",-,"14.872,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0302752294","0,60447662524268","1,0302752294","0,3205983732","1,0302752294","470.708,4983451900",-,-,"1,0302752294","0,0004284122","0,00%","1,0000%"
12/1976,"768,00",-,"14.872,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0220948353","0,58671373242611","1,0220948353","0,3111774059","1,0220948353","456.876,4587678160",-,-,"1,0220948353","0,0004158230","0,00%","1,0000%"
01/1977,"768,00",-,"14.872,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0173155459","0,57403062043193","1,0173155459","0,3044506196","1,0173155459","447.000,0659482780",-,-,"1,0173155459","0,0004068341","0,00%","1,0000%"
02/1977,"768,00",-,"14.872,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0196970508","0,56426014795442","1,0196970508","0,2992686200","1,0196970508","439.391,7578087100",-,-,"1,0196970508","0,0003999095","0,00%","1,0000%"
03/1977,"768,00",-,"14.872,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0226759750","0,55336057656986","1,0226759750","0,2934877764","1,0226759750","430.904,2155865890",-,-,"1,0226759750","0,0003921846","0,00%","1,0000%"
04/1977,"768,00",-,"14.872,00","14.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0288456603","0,54109081477351","1,0288456603","0,2869802201","1,0288456603","421.349,7003100200",-,-,"1,0288456603","0,0003834886","0,00%","1,0000%"
05/1977,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0321776004","0,52592029654439","1,0321776004","0,2789341795","1,0321776004","409.536,3537610440",-,-,"1,0321776004","0,0003727368","0,00%","1,0000%"
06/1977,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0333494442","0,50952500455449","1,0333494442","0,2702385514","1,0333494442","396.769,2707172610",-,-,"1,0333494442","0,0003611169","0,00%","1,0000%"
07/1977,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0267072030","0,49308102639066","1,0267072030","0,2615171014","1,0267072030","383.964,2755444400",-,-,"1,0267072030","0,0003494625","0,00%","1,0000%"
08/1977,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0205002050","0,48025476489601","1,0205002050","0,2547143924","1,0205002050","373.976,4116049440",-,-,"1,0205002050","0,0003403721","0,00%","1,0000%"
09/1977,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0140172314","0,47060722040232","1,0140172314","0,2495975907","1,0140172314","366.463,8280050050",-,-,"1,0140172314","0,0003335346","0,00%","1,0000%"
10/1977,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0138674884","0,46410179811721","1,0138674884","0,2461472872","1,0138674884","361.398,0282254060",-,-,"1,0138674884","0,0003289240","0,00%","1,0000%"
11/1977,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0149370386","0,45775390118247","1,0149370386","0,2427805310","1,0149370386","356.454,8941007440",-,-,"1,0149370386","0,0003244250","0,00%","1,0000%"
12/1977,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0195944212","0,45101704219356","1,0195944212","0,2392074796","1,0195944212","351.208,8735834740",-,-,"1,0195944212","0,0003196504","0,00%","1,0000%"
01/1978,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0211060759","0,44234946056698","1,0211060759","0,2346104241","1,0211060759","344.459,3912025910",-,-,"1,0211060759","0,0003135074","0,00%","1,0000%"
02/1978,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0231764948","0,43320617810694","1,0231764948","0,2297610696","1,0231764948","337.339,4785757200",-,-,"1,0231764948","0,0003070273","0,00%","1,0000%"
03/1978,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0257841680","0,42339340311789","1,0257841680","0,2245566339","1,0257841680","329.698,2292919440",-,-,"1,0257841680","0,0003000726","0,00%","1,0000%"
04/1978,"1.106,40",-,"20.820,00","20.820,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0292079402","0,41275096293146","1,0292079402","0,2189121659","1,0292079402","321.410,9162186340",-,-,"1,0292079402","0,0002925300","0,00%","1,0000%"
05/1978,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0304713356","0,40103748408842","1,0304713356","0,2126996473","1,0304713356","312.289,5808247470",-,-,"1,0304713356","0,0002842283","0,00%","1,0000%"
06/1978,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0301240402","0,38917868961283","1,0301240402","0,2064100572","1,0301240402","303.055,0875347060",-,-,"1,0301240402","0,0002758236","0,00%","1,0000%"
07/1978,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0306049312","0,37779789077667","1,0306049312","0,2003739832","1,0306049312","294.192,8114657440",-,-,"1,0306049312","0,0002677576","0,00%","1,0000%"
08/1978,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0277835733","0,36657877266264","1,0277835733","0,1944236605","1,0277835733","285.456,4368572260",-,-,"1,0277835733","0,0002598063","0,00%","1,0000%"
09/1978,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0261190243","0,35666922706067","1,0261190243","0,1891679003","1,0261190243","277.739,8318888970",-,-,"1,0261190243","0,0002527830","0,00%","1,0000%"
10/1978,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0237396551","0,34759050229920","1,0237396551","0,1843527854","1,0237396551","270.670,1906142670",-,-,"1,0237396551","0,0002463487","0,00%","1,0000%"
11/1978,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0256046894","0,33953017308874","1,0256046894","0,1800778005","1,0256046894","264.393,5782517990",-,-,"1,0256046894","0,0002406360","0,00%","1,0000%"
12/1978,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0263157895","0,33105364728779","1,0263157895","0,1755820760","1,0263157895","257.792,8718483890",-,-,"1,0263157895","0,0002346285","0,00%","1,0000%"
01/1979,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0225812374","0,32256509222913","1,0225812374","0,1710799715","1,0225812374","251.182,7982112510",-,-,"1,0225812374","0,0002286123","0,00%","1,0000%"
02/1979,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0232495512","0,31544202107218","1,0232495512","0,1673020834","1,0232495512","245.636,0326493160",-,-,"1,0232495512","0,0002235640","0,00%","1,0000%"
03/1979,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0249729508","0,30827477101010","1,0249729508","0,1635007641","1,0249729508","240.054,8647875580",-,-,"1,0249729508","0,0002184843","0,00%","1,0000%"
04/1979,"1.560,00",-,"28.940,00","28.940,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0374597016","0,30076381113898","1,0374597016","0,1595171501","1,0345000000","234.206,0486474030",-,-,"1,0374597016","0,0002131611","0,00%","1,0000%"
05/1979,"2.268,00",-,"41.674,00","41.674,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0382246178","0,28990409042549","1,0382246178","0,1537574422","1,0176000000","226.395,4071023710",-,-,"1,0382246178","0,0002054644","0,00%","1,0000%"
06/1979,"2.268,00",-,"41.674,00","41.674,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0332679981","0,27923060720009","1,0332679981","0,1480965097","1,0300000000","222.479,7632688400",-,-,"1,0332679981","0,0001978998","0,00%","1,0000%"
07/1979,"2.268,00",-,"41.674,00","41.674,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0271981543","0,27024025491495","1,0271981543","0,1433282653","1,0536000000","215.999,7701639220",-,-,"1,0271981543","0,0001915280","0,00%","1,0000%"
08/1979,"2.268,00",-,"41.674,00","41.674,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0287739263","0,26308483302719","1,0287739263","0,1395332192","1,0579000000","205.011,1713780580",-,-,"1,0287739263","0,0001864568","0,00%","1,0000%"
09/1979,"2.268,00",-,"41.674,00","41.674,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0401707743","0,25572657539861","1,0401707743","0,1356305945","1,0661000000","193.790,6904036840",-,-,"1,0401707743","0,0001812417","0,00%","1,0000%"
10/1979,"2.268,00",-,"41.674,00","41.674,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0458722015","0,24585056772930","1,0458722015","0,1303926219","1,0506000000","181.775,3404030430",-,-,"1,0458722015","0,0001742423","0,00%","1,0000%"
11/1979,"2.932,80",-,"51.929,00","51.929,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0451312239","0,23506750382929","1,0451312239","0,1246735708","1,0610000000","173.020,5029535920",-,-,"1,0451312239","0,0001666000","0,00%","1,0000%"
12/1979,"2.932,80",-,"51.929,00","51.929,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0407928143","0,22491673623845","1,0407928143","0,1192898728","1,0451000000","163.073,0470816130",-,-,"1,0407928143","0,0001594058","0,00%","1,0000%"
01/1980,"2.932,80",-,"51.930,00","51.930,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0420228358","0,21610135383704","1,0420228358","0,1146144277","1,0656000000","156.035,8310990460","1,0662000000",-,"1,0420228358","0,0001531580","0,00%","1,0000%"
02/1980,"2.932,80",-,"51.930,00","51.930,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0370035213","0,20738638963336","1,0370035213","0,1099922418","1,0415000000","146.430,0216770330","1,0462000000",-,"1,0370035213","0,0001469815","0,00%","1,0000%"
03/1980,"2.932,80",-,"51.930,00","51.930,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0369920704","0,19998619615723","1,0369920704","0,1060673754","1,0512000000","140.595,3160605210","1,0604000000",-,"1,0369920704","0,0001417367","0,00%","1,0000%"
04/1980,"2.932,80",-,"51.930,00","51.930,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0369896092","0,19285219420885","1,0369896092","0,1022836900","1,0485000000","133.747,4467851230","1,0529000000",-,"1,0369896092","0,0001366806","0,00%","1,0000%"
05/1980,"4.149,60",-,"70.136,00","70.136,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0339942843","0,18597312112748","1,0339942843","0,0986352120","1,0553000000","127.560,7503911520","1,0570000000",-,"1,0339942843","0,0001318052","0,00%","1,0000%"
06/1980,"4.149,60",-,"70.136,00","70.136,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0320065514","0,17985894501616","1,0320065514","0,0953924151","1,0552000000","120.876,2914727110","1,0531000000",-,"1,0320065514","0,0001274719","0,00%","1,0000%"
07/1980,"4.149,60",-,"70.136,00","70.136,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0320058192","0,17428081707802","1,0320058192","0,0924339240","1,0551000000","114.552,9676579900","1,0555000000",-,"1,0320058192","0,0001235185","0,00%","1,0000%"
08/1980,"4.149,60",-,"70.136,00","70.136,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0320064077","0,16887580847789","1,0320064077","0,0895672508","1,0515000000","108.570,7209344990","1,0495000000",-,"1,0320064077","0,0001196878","0,00%","1,0000%"
09/1980,"4.149,60",-,"70.136,00","70.136,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0300048119","0,16363833326968","1,0300048119","0,0867894328","1,0445000000","103.253,1820584870","1,0423000000",-,"1,0300048119","0,0001159758","0,00%","1,0000%"
10/1980,"4.149,60",-,"70.136,00","70.136,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0319940925","0,15887142600869","1,0319940925","0,0842611916","1,0965000000","98.854,1714298584","1,0948000000",-,"1,0319940925","0,0001125973","0,00%","1,0000%"
11/1980,"5.788,80",-,"93.706,00","93.706,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0319952102","0,15394606148209","1,0319952102","0,0816489088","1,0803000000","90.154,2831097660","1,0667000000",-,"1,0319952102","0,0001091066","0,00%","1,0000%"
12/1980,"5.788,80",-,"93.706,00","93.706,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0449978775","0,14917323254892","1,0449978775","0,0791175269","1,0680000000","83.453,0066738556","1,0661000000",-,"1,0449978775","0,0001057239","0,00%","1,0000%"
01/1981,"5.788,80",-,"93.706,00","93.706,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0500067705","0,14274979477634","1,0500067705","0,0757107059","1,0621000000","78.139,5193575425","1,0684000000",-,"1,0500067705","0,0001011714","0,00%","1,0000%"
02/1981,"5.788,80",-,"93.706,00","93.706,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0649961957","0,13595130887678","1,0649961957","0,0721049692","1,0605000000","73.570,7742750611","1,0640000000",-,"1,0649961957","0,0000963531","0,00%","1,0000%"
03/1981,"5.788,80",-,"93.706,00","93.706,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0630032815","0,12765426715223","1,0630032815","0,0677044383","1,0535000000","69.373,6673975117","1,0497000000",-,"1,0630032815","0,0000904727","0,00%","1,0000%"
04/1981,"5.788,80",-,"93.706,00","93.706,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0599981774","0,12008830957365","1,0599981774","0,0636916550","1,0654000000","65.850,6572354169","1,0646000000",-,"1,0599981774","0,0000851105","0,00%","1,0000%"
05/1981,"8.464,80",-,"133.540,00","133.540,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0599980656","0,11329105288634","1,0599980656","0,0600865703","1,0551000000","61.808,3886196892","1,0556000000",-,"1,0599980656","0,0000802930","0,00%","1,0000%"
06/1981,"8.464,80",-,"133.540,00","133.540,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0599983779","0,10687854682096","1,0599983779","0,0566855471","1,0507000000","58.580,5976871286","1,0552000000",-,"1,0599983779","0,0000757483","0,00%","1,0000%"
07/1981,"8.464,80",-,"133.540,00","133.540,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0599977045","0,10082897205494","1,0599977045","0,0534770131","1,0620000000","55.753,8761655359","1,0626000000",-,"1,0599977045","0,0000714608","0,00%","1,0000%"
08/1981,"8.464,80",-,"133.540,00","133.540,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0580003068","0,09512187773947","1,0580003068","0,0504501216","1,0612000000","52.498,9417754576","1,0550000000",-,"1,0580003068","0,0000674160","0,00%","1,0000%"
09/1981,"8.464,80",-,"133.540,00","133.540,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0570039657","0,08990723077252","1,0570039657","0,0476844111","1,0528000000","49.471,2983183731","1,0526000000",-,"1,0570039657","0,0000637202","0,00%","1,0000%"
10/1981,"8.464,80",-,"133.540,00","133.540,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0570038487","0,08505855577528","1,0570038487","0,0451128025","1,0462000000","46.990,2149680594","1,0508000000",-,"1,0570038487","0,0000602838","0,00%","1,0000%"
11/1981,"11.928,00",-,"184.390,00","184.390,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0549983207","0,08047137754750","1,0549983207","0,0426798848","1,0523000000","44.915,1356987761","1,0527000000",-,"1,0549983207","0,0000570327","0,00%","1,0000%"
12/1981,"11.928,00",-,"238.560,00","184.390,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0520009551","0,07627630866465","1,0520009551","0,0404549315","1,0569000000","42.682,8240033983","1,0593000000",-,"1,0520009551","0,0000540595","0,00%","1,0000%"
01/1982,"11.928,00",-,"238.560,00","184.390,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0500013756","0,07250593100383","1,0500013756","0,0384552232","1,0671000000","40.384,9219447425","1,0697000000",-,"1,0500013756","0,0000513873","0,00%","1,0000%"
02/1982,"11.928,00",-,"238.560,00","184.390,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0499980349","0,06905317715950","1,0499980349","0,0366239741","1,0658000000","37.845,4895930489","1,0664000000",-,"1,0499980349","0,0000489402","0,00%","1,0000%"
03/1982,"11.928,00",-,"238.560,00","184.390,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0500003119","0,06576505370734","1,0500003119","0,0348800406","1,0524000000","35.508,9975539960","1,0571000000",-,"1,0500003119","0,0000466098","0,00%","1,0000%"
04/1982,"11.928,00",-,"238.560,00","184.390,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0549983959","0,06263336587707","1,0549983959","0,0332190764","1,0565000000","33.740,9706898479","1,0589000000",-,"1,0549983959","0,0000443903","0,00%","1,0000%"
05/1982,"16.608,00",-,"332.160,00","282.900,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0549977192","0,05936820958508","1,0549977192","0,0314873241","1,0666000000","31.936,5553145744","1,0666000000",-,"1,0549977192","0,0000420762","0,00%","1,0000%"
06/1982,"16.608,00",-,"332.160,00","282.900,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0550024822","0,05627330609667","1,0550024822","0,0298458694","1,0714000000","29.942,3920069141","1,0710000000",-,"1,0550024822","0,0000398827","0,00%","1,0000%"
07/1982,"16.608,00",-,"332.160,00","282.900,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0599976725","0,05333950113707","1,0599976725","0,0282898570","1,0639000000","27.946,9777925275","1,0636000000",-,"1,0599976725","0,0000378034","0,00%","1,0000%"
08/1982,"16.608,00",-,"332.160,00","282.900,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0700003341","0,05032039458056","1,0700003341","0,0266886029","1,0557000000","26.268,4254088989","1,0597000000",-,"1,0700003341","0,0000356637","0,00%","1,0000%"
